lower_threshold,upper_threshold,total_records,total_failures,total_passes,low_risk_records,review_records,high_risk_records,low_risk_rate,review_rate,high_risk_rate,automation_coverage,low_risk_failures,low_risk_passes,review_failures,review_passes,high_risk_failures,high_risk_passes,low_risk_npv,high_risk_precision,low_risk_failure_leakage,high_risk_failure_capture,review_failure_capture,review_plus_high_failure_capture,high_risk_false_alarm_rate,operational_cost
0.07,0.4049999999999998,1253,83,1170,846,407,0,0.6751795690343176,0.32482043096568236,0.0,0.6751795690343176,29,817,54,353,0,0,0.9657210401891253,0.0,0.3493975903614458,0.0,0.6506024096385542,0.6506024096385542,0.0,960.0
0.07,0.4099999999999998,1253,83,1170,846,407,0,0.6751795690343176,0.32482043096568236,0.0,0.6751795690343176,29,817,54,353,0,0,0.9657210401891253,0.0,0.3493975903614458,0.0,0.6506024096385542,0.6506024096385542,0.0,960.0
0.07,0.4149999999999998,1253,83,1170,846,407,0,0.6751795690343176,0.32482043096568236,0.0,0.6751795690343176,29,817,54,353,0,0,0.9657210401891253,0.0,0.3493975903614458,0.0,0.6506024096385542,0.6506024096385542,0.0,960.0
0.07,0.4199999999999998,1253,83,1170,846,407,0,0.6751795690343176,0.32482043096568236,0.0,0.6751795690343176,29,817,54,353,0,0,0.9657210401891253,0.0,0.3493975903614458,0.0,0.6506024096385542,0.6506024096385542,0.0,960.0
0.07,0.4249999999999998,1253,83,1170,846,407,0,0.6751795690343176,0.32482043096568236,0.0,0.6751795690343176,29,817,54,353,0,0,0.9657210401891253,0.0,0.3493975903614458,0.0,0.6506024096385542,0.6506024096385542,0.0,960.0
0.07,0.4299999999999998,1253,83,1170,846,407,0,0.6751795690343176,0.32482043096568236,0.0,0.6751795690343176,29,817,54,353,0,0,0.9657210401891253,0.0,0.3493975903614458,0.0,0.6506024096385542,0.6506024096385542,0.0,960.0
0.07,0.43499999999999983,1253,83,1170,846,407,0,0.6751795690343176,0.32482043096568236,0.0,0.6751795690343176,29,817,54,353,0,0,0.9657210401891253,0.0,0.3493975903614458,0.0,0.6506024096385542,0.6506024096385542,0.0,960.0
0.07,0.43999999999999984,1253,83,1170,846,407,0,0.6751795690343176,0.32482043096568236,0.0,0.6751795690343176,29,817,54,353,0,0,0.9657210401891253,0.0,0.3493975903614458,0.0,0.6506024096385542,0.6506024096385542,0.0,960.0
0.07,0.4449999999999998,1253,83,1170,846,407,0,0.6751795690343176,0.32482043096568236,0.0,0.6751795690343176,29,817,54,353,0,0,0.9657210401891253,0.0,0.3493975903614458,0.0,0.6506024096385542,0.6506024096385542,0.0,960.0
0.07,0.4499999999999998,1253,83,1170,846,407,0,0.6751795690343176,0.32482043096568236,0.0,0.6751795690343176,29,817,54,353,0,0,0.9657210401891253,0.0,0.3493975903614458,0.0,0.6506024096385542,0.6506024096385542,0.0,960.0
0.07,0.4549999999999998,1253,83,1170,846,407,0,0.6751795690343176,0.32482043096568236,0.0,0.6751795690343176,29,817,54,353,0,0,0.9657210401891253,0.0,0.3493975903614458,0.0,0.6506024096385542,0.6506024096385542,0.0,960.0
0.07,0.4599999999999998,1253,83,1170,846,407,0,0.6751795690343176,0.32482043096568236,0.0,0.6751795690343176,29,817,54,353,0,0,0.9657210401891253,0.0,0.3493975903614458,0.0,0.6506024096385542,0.6506024096385542,0.0,960.0
0.07,0.4649999999999998,1253,83,1170,846,407,0,0.6751795690343176,0.32482043096568236,0.0,0.6751795690343176,29,817,54,353,0,0,0.9657210401891253,0.0,0.3493975903614458,0.0,0.6506024096385542,0.6506024096385542,0.0,960.0
0.07,0.4699999999999998,1253,83,1170,846,407,0,0.6751795690343176,0.32482043096568236,0.0,0.6751795690343176,29,817,54,353,0,0,0.9657210401891253,0.0,0.3493975903614458,0.0,0.6506024096385542,0.6506024096385542,0.0,960.0
0.07,0.4749999999999998,1253,83,1170,846,407,0,0.6751795690343176,0.32482043096568236,0.0,0.6751795690343176,29,817,54,353,0,0,0.9657210401891253,0.0,0.3493975903614458,0.0,0.6506024096385542,0.6506024096385542,0.0,960.0
0.07,0.47999999999999976,1253,83,1170,846,407,0,0.6751795690343176,0.32482043096568236,0.0,0.6751795690343176,29,817,54,353,0,0,0.9657210401891253,0.0,0.3493975903614458,0.0,0.6506024096385542,0.6506024096385542,0.0,960.0
0.07,0.48499999999999976,1253,83,1170,846,407,0,0.6751795690343176,0.32482043096568236,0.0,0.6751795690343176,29,817,54,353,0,0,0.9657210401891253,0.0,0.3493975903614458,0.0,0.6506024096385542,0.6506024096385542,0.0,960.0
0.07,0.48999999999999977,1253,83,1170,846,407,0,0.6751795690343176,0.32482043096568236,0.0,0.6751795690343176,29,817,54,353,0,0,0.9657210401891253,0.0,0.3493975903614458,0.0,0.6506024096385542,0.6506024096385542,0.0,960.0
0.07,0.4949999999999998,1253,83,1170,846,407,0,0.6751795690343176,0.32482043096568236,0.0,0.6751795690343176,29,817,54,353,0,0,0.9657210401891253,0.0,0.3493975903614458,0.0,0.6506024096385542,0.6506024096385542,0.0,960.0
0.07,0.4999999999999998,1253,83,1170,846,407,0,0.6751795690343176,0.32482043096568236,0.0,0.6751795690343176,29,817,54,353,0,0,0.9657210401891253,0.0,0.3493975903614458,0.0,0.6506024096385542,0.6506024096385542,0.0,960.0
0.07,0.5049999999999998,1253,83,1170,846,407,0,0.6751795690343176,0.32482043096568236,0.0,0.6751795690343176,29,817,54,353,0,0,0.9657210401891253,0.0,0.3493975903614458,0.0,0.6506024096385542,0.6506024096385542,0.0,960.0
0.07,0.5099999999999998,1253,83,1170,846,407,0,0.6751795690343176,0.32482043096568236,0.0,0.6751795690343176,29,817,54,353,0,0,0.9657210401891253,0.0,0.3493975903614458,0.0,0.6506024096385542,0.6506024096385542,0.0,960.0
0.07,0.5149999999999998,1253,83,1170,846,407,0,0.6751795690343176,0.32482043096568236,0.0,0.6751795690343176,29,817,54,353,0,0,0.9657210401891253,0.0,0.3493975903614458,0.0,0.6506024096385542,0.6506024096385542,0.0,960.0
0.07,0.5199999999999998,1253,83,1170,846,407,0,0.6751795690343176,0.32482043096568236,0.0,0.6751795690343176,29,817,54,353,0,0,0.9657210401891253,0.0,0.3493975903614458,0.0,0.6506024096385542,0.6506024096385542,0.0,960.0
0.07,0.5249999999999998,1253,83,1170,846,407,0,0.6751795690343176,0.32482043096568236,0.0,0.6751795690343176,29,817,54,353,0,0,0.9657210401891253,0.0,0.3493975903614458,0.0,0.6506024096385542,0.6506024096385542,0.0,960.0
0.07,0.5299999999999998,1253,83,1170,846,407,0,0.6751795690343176,0.32482043096568236,0.0,0.6751795690343176,29,817,54,353,0,0,0.9657210401891253,0.0,0.3493975903614458,0.0,0.6506024096385542,0.6506024096385542,0.0,960.0
0.07,0.5349999999999998,1253,83,1170,846,407,0,0.6751795690343176,0.32482043096568236,0.0,0.6751795690343176,29,817,54,353,0,0,0.9657210401891253,0.0,0.3493975903614458,0.0,0.6506024096385542,0.6506024096385542,0.0,960.0
0.07,0.5399999999999998,1253,83,1170,846,407,0,0.6751795690343176,0.32482043096568236,0.0,0.6751795690343176,29,817,54,353,0,0,0.9657210401891253,0.0,0.3493975903614458,0.0,0.6506024096385542,0.6506024096385542,0.0,960.0
0.07,0.5449999999999997,1253,83,1170,846,407,0,0.6751795690343176,0.32482043096568236,0.0,0.6751795690343176,29,817,54,353,0,0,0.9657210401891253,0.0,0.3493975903614458,0.0,0.6506024096385542,0.6506024096385542,0.0,960.0
0.07,0.5499999999999997,1253,83,1170,846,407,0,0.6751795690343176,0.32482043096568236,0.0,0.6751795690343176,29,817,54,353,0,0,0.9657210401891253,0.0,0.3493975903614458,0.0,0.6506024096385542,0.6506024096385542,0.0,960.0
0.07,0.5549999999999997,1253,83,1170,846,407,0,0.6751795690343176,0.32482043096568236,0.0,0.6751795690343176,29,817,54,353,0,0,0.9657210401891253,0.0,0.3493975903614458,0.0,0.6506024096385542,0.6506024096385542,0.0,960.0
0.07,0.5599999999999997,1253,83,1170,846,407,0,0.6751795690343176,0.32482043096568236,0.0,0.6751795690343176,29,817,54,353,0,0,0.9657210401891253,0.0,0.3493975903614458,0.0,0.6506024096385542,0.6506024096385542,0.0,960.0
0.07,0.5649999999999997,1253,83,1170,846,407,0,0.6751795690343176,0.32482043096568236,0.0,0.6751795690343176,29,817,54,353,0,0,0.9657210401891253,0.0,0.3493975903614458,0.0,0.6506024096385542,0.6506024096385542,0.0,960.0
0.07,0.5699999999999997,1253,83,1170,846,407,0,0.6751795690343176,0.32482043096568236,0.0,0.6751795690343176,29,817,54,353,0,0,0.9657210401891253,0.0,0.3493975903614458,0.0,0.6506024096385542,0.6506024096385542,0.0,960.0
0.07,0.5749999999999997,1253,83,1170,846,407,0,0.6751795690343176,0.32482043096568236,0.0,0.6751795690343176,29,817,54,353,0,0,0.9657210401891253,0.0,0.3493975903614458,0.0,0.6506024096385542,0.6506024096385542,0.0,960.0
0.07,0.5799999999999997,1253,83,1170,846,407,0,0.6751795690343176,0.32482043096568236,0.0,0.6751795690343176,29,817,54,353,0,0,0.9657210401891253,0.0,0.3493975903614458,0.0,0.6506024096385542,0.6506024096385542,0.0,960.0
0.07,0.5849999999999997,1253,83,1170,846,407,0,0.6751795690343176,0.32482043096568236,0.0,0.6751795690343176,29,817,54,353,0,0,0.9657210401891253,0.0,0.3493975903614458,0.0,0.6506024096385542,0.6506024096385542,0.0,960.0
0.07,0.5899999999999997,1253,83,1170,846,407,0,0.6751795690343176,0.32482043096568236,0.0,0.6751795690343176,29,817,54,353,0,0,0.9657210401891253,0.0,0.3493975903614458,0.0,0.6506024096385542,0.6506024096385542,0.0,960.0
0.07,0.5949999999999998,1253,83,1170,846,407,0,0.6751795690343176,0.32482043096568236,0.0,0.6751795690343176,29,817,54,353,0,0,0.9657210401891253,0.0,0.3493975903614458,0.0,0.6506024096385542,0.6506024096385542,0.0,960.0
0.07,0.5999999999999998,1253,83,1170,846,407,0,0.6751795690343176,0.32482043096568236,0.0,0.6751795690343176,29,817,54,353,0,0,0.9657210401891253,0.0,0.3493975903614458,0.0,0.6506024096385542,0.6506024096385542,0.0,960.0
0.075,0.07999999999999999,1253,83,1170,886,39,328,0.7071029529130087,0.03112529928172386,0.26177174780526735,0.9688747007182761,36,850,4,35,43,285,0.9593679458239278,0.13109756097560976,0.43373493975903615,0.5180722891566265,0.04819277108433735,0.5662650602409639,0.24358974358974358,1612.0
0.075,0.08499999999999999,1253,83,1170,886,71,296,0.7071029529130087,0.05666400638467677,0.23623304070231443,0.9433359936153233,36,850,6,65,41,255,0.9593679458239278,0.13851351351351351,0.43373493975903615,0.4939759036144578,0.07228915662650602,0.5662650602409639,0.21794871794871795,1553.0
0.075,0.08999999999999998,1253,83,1170,886,98,269,0.7071029529130087,0.0782122905027933,0.21468475658419792,0.9217877094972067,36,850,7,91,40,229,0.9593679458239278,0.14869888475836432,0.43373493975903615,0.4819277108433735,0.08433734939759036,0.5662650602409639,0.19572649572649573,1501.5
0.075,0.09499999999999997,1253,83,1170,886,119,248,0.7071029529130087,0.09497206703910614,0.19792498004788509,0.9050279329608939,36,850,9,110,38,210,0.9593679458239278,0.1532258064516129,0.43373493975903615,0.4578313253012048,0.10843373493975904,0.5662650602409639,0.1794871794871795,1464.5
0.075,0.09999999999999998,1253,83,1170,886,144,223,0.7071029529130087,0.1149241819632881,0.1779728651237031,0.8850758180367119,36,850,9,135,38,185,0.9593679458239278,0.17040358744394618,0.43373493975903615,0.4578313253012048,0.10843373493975904,0.5662650602409639,0.1581196581196581,1414.5
0.075,0.10499999999999998,1253,83,1170,886,162,205,0.7071029529130087,0.12928970470869913,0.1636073423782921,0.8707102952913008,36,850,10,152,37,168,0.9593679458239278,0.18048780487804877,0.43373493975903615,0.4457831325301205,0.12048192771084337,0.5662650602409639,0.14358974358974358,1381.0
0.075,0.10999999999999997,1253,83,1170,886,183,184,0.7071029529130087,0.14604948124501196,0.14684756584197925,0.8539505187549881,36,850,13,170,34,150,0.9593679458239278,0.18478260869565216,0.43373493975903615,0.40963855421686746,0.1566265060240964,0.5662650602409639,0.1282051282051282,1346.5
0.075,0.11499999999999996,1253,83,1170,886,200,167,0.7071029529130087,0.1596169193934557,0.1332801276935355,0.8403830806065443,36,850,15,185,32,135,0.9593679458239278,0.19161676646706588,0.43373493975903615,0.3855421686746988,0.18072289156626506,0.5662650602409639,0.11538461538461539,1317.5
0.075,0.11999999999999997,1253,83,1170,886,215,152,0.7071029529130087,0.17158818834796488,0.12130885873902633,0.8284118116520351,36,850,16,199,31,121,0.9593679458239278,0.20394736842105263,0.43373493975903615,0.37349397590361444,0.1927710843373494,0.5662650602409639,0.10341880341880341,1290.0
0.075,0.12499999999999997,1253,83,1170,886,232,135,0.7071029529130087,0.18515562649640863,0.1077414205905826,0.8148443735035914,36,850,19,213,28,107,0.9593679458239278,0.2074074074074074,0.43373493975903615,0.3373493975903614,0.2289156626506024,0.5662650602409639,0.09145299145299145,1263.5
0.075,0.12999999999999995,1253,83,1170,886,250,117,0.7071029529130087,0.19952114924181963,0.09337589784517158,0.8004788507581804,36,850,19,231,28,89,0.9593679458239278,0.23931623931623933,0.43373493975903615,0.3373493975903614,0.2289156626506024,0.5662650602409639,0.07606837606837606,1227.5
0.075,0.13499999999999995,1253,83,1170,886,262,105,0.7071029529130087,0.20909816440542697,0.08379888268156424,0.790901835594573,36,850,22,240,25,80,0.9593679458239278,0.23809523809523808,0.43373493975903615,0.30120481927710846,0.26506024096385544,0.5662650602409639,0.06837606837606838,1211.0
0.075,0.13999999999999996,1253,83,1170,886,270,97,0.7071029529130087,0.2154828411811652,0.07741420590582601,0.7845171588188348,36,850,22,248,25,72,0.9593679458239278,0.25773195876288657,0.43373493975903615,0.30120481927710846,0.26506024096385544,0.5662650602409639,0.06153846153846154,1195.0
0.075,0.14499999999999996,1253,83,1170,886,277,90,0.7071029529130087,0.22106943335993615,0.07182761372705507,0.7789305666400639,36,850,24,253,23,67,0.9593679458239278,0.25555555555555554,0.43373493975903615,0.27710843373493976,0.2891566265060241,0.5662650602409639,0.05726495726495726,1186.0
0.075,0.14999999999999997,1253,83,1170,886,290,77,0.7071029529130087,0.23144453312051078,0.061452513966480445,0.7685554668794893,36,850,28,262,19,58,0.9593679458239278,0.24675324675324675,0.43373493975903615,0.2289156626506024,0.3373493975903614,0.5662650602409639,0.04957264957264957,1170.0
0.075,0.15499999999999994,1253,83,1170,886,293,74,0.7071029529130087,0.2338387869114126,0.05905826017557861,0.7661612130885874,36,850,29,264,18,56,0.9593679458239278,0.24324324324324326,0.43373493975903615,0.21686746987951808,0.3493975903614458,0.5662650602409639,0.04786324786324787,1166.5
0.075,0.15999999999999995,1253,83,1170,886,297,70,0.7071029529130087,0.23703112529928172,0.055865921787709494,0.7629688747007183,36,850,30,267,17,53,0.9593679458239278,0.24285714285714285,0.43373493975903615,0.20481927710843373,0.3614457831325301,0.5662650602409639,0.0452991452991453,1161.0
0.075,0.16499999999999995,1253,83,1170,886,302,65,0.7071029529130087,0.24102154828411812,0.05187549880287311,0.7589784517158819,36,850,32,270,15,50,0.9593679458239278,0.23076923076923078,0.43373493975903615,0.18072289156626506,0.3855421686746988,0.5662650602409639,0.042735042735042736,1156.0
0.075,0.16999999999999993,1253,83,1170,886,309,58,0.7071029529130087,0.24660814046288906,0.04628890662410216,0.753391859537111,36,850,32,277,15,43,0.9593679458239278,0.25862068965517243,0.43373493975903615,0.18072289156626506,0.3855421686746988,0.5662650602409639,0.03675213675213675,1142.0
0.075,0.17499999999999993,1253,83,1170,886,316,51,0.7071029529130087,0.25219473264166004,0.040702314445331206,0.74780526735834,36,850,34,282,13,38,0.9593679458239278,0.2549019607843137,0.43373493975903615,0.1566265060240964,0.40963855421686746,0.5662650602409639,0.03247863247863248,1133.0
0.075,0.17999999999999994,1253,83,1170,886,324,43,0.7071029529130087,0.25857940941739826,0.034317637669592976,0.7414205905826018,36,850,37,287,10,33,0.9593679458239278,0.23255813953488372,0.43373493975903615,0.12048192771084337,0.4457831325301205,0.5662650602409639,0.028205128205128206,1124.5
0.075,0.18499999999999994,1253,83,1170,886,328,39,0.7071029529130087,0.26177174780526735,0.03112529928172386,0.7382282521947326,36,850,37,291,10,29,0.9593679458239278,0.2564102564102564,0.43373493975903615,0.12048192771084337,0.4457831325301205,0.5662650602409639,0.024786324786324785,1116.5
0.075,0.18999999999999995,1253,83,1170,886,329,38,0.7071029529130087,0.26256983240223464,0.030327214684756583,0.7374301675977654,36,850,38,291,9,29,0.9593679458239278,0.23684210526315788,0.43373493975903615,0.10843373493975904,0.4578313253012048,0.5662650602409639,0.024786324786324785,1117.0
0.075,0.19499999999999992,1253,83,1170,886,331,36,0.7071029529130087,0.2641660015961692,0.028731045490822026,0.7358339984038308,36,850,39,292,8,28,0.9593679458239278,0.2222222222222222,0.43373493975903615,0.0963855421686747,0.46987951807228917,0.5662650602409639,0.023931623931623933,1115.5
0.075,0.19999999999999993,1253,83,1170,886,333,34,0.7071029529130087,0.2657621707901037,0.02713487629688747,0.7342378292098962,36,850,39,294,8,26,0.9593679458239278,0.23529411764705882,0.43373493975903615,0.0963855421686747,0.46987951807228917,0.5662650602409639,0.022222222222222223,1111.5
0.075,0.20499999999999993,1253,83,1170,886,337,30,0.7071029529130087,0.26895450917797287,0.023942537909018357,0.7310454908220272,36,850,39,298,8,22,0.9593679458239278,0.26666666666666666,0.43373493975903615,0.0963855421686747,0.46987951807228917,0.5662650602409639,0.018803418803418803,1103.5
0.075,0.2099999999999999,1253,83,1170,886,345,22,0.7071029529130087,0.2753391859537111,0.017557861133280128,0.7246608140462889,36,850,40,305,7,15,0.9593679458239278,0.3181818181818182,0.43373493975903615,0.08433734939759036,0.4819277108433735,0.5662650602409639,0.01282051282051282,1090.0
0.075,0.2149999999999999,1253,83,1170,886,345,22,0.7071029529130087,0.2753391859537111,0.017557861133280128,0.7246608140462889,36,850,40,305,7,15,0.9593679458239278,0.3181818181818182,0.43373493975903615,0.08433734939759036,0.4819277108433735,0.5662650602409639,0.01282051282051282,1090.0
0.075,0.21999999999999992,1253,83,1170,886,346,21,0.7071029529130087,0.2761372705506784,0.01675977653631285,0.7238627294493216,36,850,40,306,7,14,0.9593679458239278,0.3333333333333333,0.43373493975903615,0.08433734939759036,0.4819277108433735,0.5662650602409639,0.011965811965811967,1088.0
0.075,0.22499999999999992,1253,83,1170,886,347,20,0.7071029529130087,0.27693535514764567,0.01596169193934557,0.7230646448523543,36,850,40,307,7,13,0.9593679458239278,0.35,0.43373493975903615,0.08433734939759036,0.4819277108433735,0.5662650602409639,0.011111111111111112,1086.0
0.075,0.22999999999999993,1253,83,1170,886,348,19,0.7071029529130087,0.27773343974461295,0.015163607342378291,0.722266560255387,36,850,41,307,6,13,0.9593679458239278,0.3157894736842105,0.43373493975903615,0.07228915662650602,0.4939759036144578,0.5662650602409639,0.011111111111111112,1086.5
0.075,0.2349999999999999,1253,83,1170,886,351,16,0.7071029529130087,0.28012769353551475,0.012769353551476457,0.7198723064644852,36,850,42,309,5,11,0.9593679458239278,0.3125,0.43373493975903615,0.060240963855421686,0.5060240963855421,0.5662650602409639,0.009401709401709401,1083.0
0.075,0.2399999999999999,1253,83,1170,886,353,14,0.7071029529130087,0.2817238627294493,0.0111731843575419,0.7182761372705507,36,850,42,311,5,9,0.9593679458239278,0.35714285714285715,0.43373493975903615,0.060240963855421686,0.5060240963855421,0.5662650602409639,0.007692307692307693,1079.0
0.075,0.2449999999999999,1253,83,1170,886,355,12,0.7071029529130087,0.2833200319233839,0.009577015163607342,0.7166799680766162,36,850,42,313,5,7,0.9593679458239278,0.4166666666666667,0.43373493975903615,0.060240963855421686,0.5060240963855421,0.5662650602409639,0.005982905982905983,1075.0
